dataset_name,table_name,column_name,table_description,column_description
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,moving_average_4weeks,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Moving average 4weeks
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,lag_1ln_ordered_units_sales,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Lag 1ln ordered units sales metric
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,lag_2ln_ordered_units_sales,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Lag 2ln ordered units sales metric
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,lag_3ln_ordered_units_sales,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Lag 3ln ordered units sales metric
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,lag_4ln_ordered_units_sales,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Lag 4ln ordered units sales metric
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,lag_52ln_ordered_units_sales,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Lag 52ln ordered units sales metric
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,lag_units1,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Lag units1
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,lag_units2,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Lag units2
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,lag_units3,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Lag units3
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,lag_units4,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Lag units4
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,lag_units52,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Lag units52
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,month_flag,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Month indicator
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,year_flag,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Year indicator
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,qtr_flag,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Qtr indicator
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,year_trend,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Year trend
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,jan_flag,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Jan indicator
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,feb_flag,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Feb indicator
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,mar_flag,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Mar indicator
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,apr_flag,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Apr indicator
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,may_flag,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",May indicator
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,jun_flag,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Jun indicator
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,jul_flag,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Jul indicator
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,aug_flag,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Aug indicator
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,sep_flag,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Sep indicator
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,oct_flag,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Oct indicator
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,nov_flag,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Nov indicator
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,dec_flag,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Dec indicator
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,hol_jul_prime_day,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Hol jul prime day
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,hol_oct_prime_day,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Hol oct prime day
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,hol_black_friday,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Hol black friday
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,hol_christmas,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Hol christmas
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,hol_pre_christmas,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Hol pre christmas
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,hol_post_christmas,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Hol post christmas
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,hol_halloween,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Hol halloween
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,hol_easter,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Hol easter
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,last_6_month_flag,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Last 6 month indicator
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,outlier_flag,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Outlier indicator
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,lower_outlier_flag,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Lower outlier indicator
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,upper_outlier_flag,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Upper outlier indicator
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,constant_c,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Constant c
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,intercept,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",Intercept
CC_I2O_DATA_MART,viz_fcst_ols_model_coeff_data,r_square,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols model coeff highlighted by fields such as code for product, geographic region, sales marketplace.""",R square
CC_I2O_DATA_MART,viz_fcst_ols_scored_data,marketplace,"""Dashboard-ready mart view covering visualisation metrics focused on fcst ols scored highlighted by fields such as code for product, geographic region, sales marketplace.""",Sales marketplace
